word,occurrence,day
diazo,2.367939138281372e-07,
dibbs,7.316652846783843e-10,
diced,1.2057716389790585e-06,
dicer,1.231881999963491e-08,
dices,5.253287312712018e-08,
dicey,9.76420036380432e-08,1794.0
dicht,7.98951313996099e-09,
dicks,1.075271040917869e-07,
dicky,2.339595789990767e-08,
dicot,6.26729585206931e-08,
dicta,6.468529608127938e-07,
dicts,1.4668446617349673e-08,
dicty,2.597885462307658e-09,
diddy,6.84080431412326e-09,
didie,6.052121789834607e-10,
didos,1.2127641330073047e-09,
didst,6.600436870485282e-07,
diebs,4.732561662001977e-11,
diels,2.3913107671802435e-09,
diene,4.610549933659058e-07,
diets,5.383895363593183e-06,
diffs,1.5070699528330067e-08,
dight,2.7579522114962173e-08,
digit,6.428933929782943e-06,44.0
dikas,6.423925134890763e-10,
diked,1.0893589150740012e-07,
diker,1.2113088063148147e-09,
dikes,1.333872571080974e-06,
dikey,7.552540906563541e-10,
dildo,2.0183135450935203e-07,
dilli,2.155302394335479e-09,
dills,6.609897380549512e-09,
dilly,6.448898950850436e-08,1067.0
dimbo,4.445380785006448e-10,
dimer,1.390444521121026e-06,
dimes,2.7555703667303534e-07,
dimly,1.496512376206738e-06,1010.0
dimps,2.8316682477991235e-10,
dinar,2.0844868146241426e-07,
dined,1.1675498387830883e-06,
diner,9.44367039323879e-07,658.0
dines,9.94412836519132e-08,
dinge,2.510334542016324e-08,
dingo,1.0025182703543579e-07,1023.0
dings,9.852769522922245e-08,
dingy,6.74413819297115e-07,1823.0
dinic,2.3935408696024164e-09,
dinks,1.7312943736413898e-08,
dinky,6.785664222519473e-08,
dinna,1.3233731721129516e-07,
dinos,1.7896685573504102e-08,
dints,8.712442411962229e-09,
diode,3.890698733357567e-06,647.0
diols,1.5201251770236016e-07,
diota,1.003691259549022e-09,
dippy,2.2885028245767104e-08,
dipso,2.564505837687747e-09,
diram,1.1895700419151111e-09,
direr,9.545482324568866e-09,
dirge,2.2049474608820678e-07,1323.0
dirke,6.590109596915638e-10,
dirks,1.9973069598222536e-08,
dirls,3.8272417908491445e-10,
dirts,6.721016241328925e-09,
dirty,9.847511728366954e-06,2037.0
disas,2.64602906341338e-08,
disci,6.931387879660635e-08,
disco,7.879345814387762e-07,1076.0
discs,3.640105956037587e-06,
dishy,1.6323813767371574e-08,
disks,4.192856390545785e-06,
disme,3.31248231066894e-09,
dital,9.081907313690517e-10,
ditas,1.156668774648928e-09,
ditch,3.931530518457293e-06,1799.0
dited,1.7243833390079287e-08,
dites,3.8831307875852873e-08,
ditsy,7.33996215696031e-09,
ditto,5.325120218913071e-07,643.0
ditts,6.960705498104679e-11,
ditty,1.8723788016927762e-07,1320.0
ditzy,2.122255686548557e-08,
divan,2.9509892584655973e-07,
divas,5.408251494642968e-08,
dived,8.502095653284414e-07,
diver,1.3403076434315154e-06,905.0
dives,8.593753739205568e-07,
divis,1.1254096814461434e-08,
divna,1.8416993124992232e-10,
divos,3.6979892259481055e-09,
divot,3.7737103077972737e-08,
divvy,3.898884074260422e-08,
diwan,5.9237839522552356e-08,
dixie,1.4815371844889568e-08,
dixit,1.1967588903871728e-07,
diyas,3.698975298838114e-09,
dizen,4.615494870741088e-09,
dizzy,1.4909448725575202e-06,1736.0
djinn,6.594516262836691e-08,
djins,1.338538890560681e-09,
doabs,3.1395373856213383e-09,
doats,4.300113842781173e-09,
dobby,2.4223275092438717e-08,
dobes,5.511815896752646e-10,
dobie,3.85021293958232e-09,
dobla,2.29971691689812e-09,
dobra,1.0183645819950016e-08,
dobro,1.9567899194328222e-08,
docht,6.206903257338635e-10,
docks,2.2144646823107905e-06,
docos,7.588708016148525e-10,
docus,1.5963847417588274e-09,
doddy,1.887357383711929e-09,
dodge,7.145592536517142e-07,246.0
dodgy,1.6768003062495044e-07,1855.0
dodos,1.5720425112775162e-08,
doeks,7.394085282941277e-10,
doers,3.728117093260153e-07,
doest,1.0602637502188373e-07,
doeth,2.2964383830981205e-07,
doffs,1.4082975265949926e-08,
dogan,8.872974413542956e-10,
doges,1.906785923821985e-08,
dogey,1.4614243037947006e-10,
doggo,9.174747495066526e-09,
doggy,1.5360478656134549e-07,
dogie,4.283425349971281e-09,
dogma,1.8943990789921367e-06,1447.0
dohyo,2.409051610974266e-09,
doilt,8.182024190117599e-11,
doily,7.883003974029636e-08,
doing,0.0001107298409624,793.0
doits,3.003515371968746e-09,
dojos,4.707890845501161e-09,
dolce,1.0996768395443725e-07,
dolci,1.3569760302090116e-08,
doled,1.775240102119824e-07,
doles,8.233941187540949e-08,
dolia,1.012406403599897e-08,
dolls,2.105744665641396e-06,
dolly,3.3312212565306255e-07,898.0
dolma,5.713662156736632e-09,
dolor,1.8954689537054043e-07,
dolos,2.2154052707890062e-08,
dolts,2.8890151426708145e-08,
domal,5.203668724362842e-08,
domed,7.743989556274755e-07,
domes,1.2739820090246212e-06,
domic,3.775862192079149e-09,
donah,8.237125376231446e-10,
donas,9.429749532330331e-09,
donee,1.0025883074149534e-06,
doner,2.0265069000657832e-08,
donga,2.148796715673029e-08,
dongs,1.2168359342368264e-08,
donko,6.739918451820204e-10,
donna,3.356257983000433e-07,
donne,2.165516085028685e-07,
donny,3.484793491548288e-09,
donor,1.0887678417930146e-05,368.0
donsy,7.22087541149552e-11,
donut,2.663004261194146e-07,1013.0
doobs,2.6049829349172883e-10,
dooce,2.423619582803127e-09,
doody,5.009156911484069e-09,
dooks,2.1639559455444156e-09,
doole,1.3915968408162447e-09,
dools,4.3362962220960807e-10,
dooly,2.1950306838824927e-09,
dooms,9.842738833754085e-08,
doomy,5.925371633352938e-09,
doona,3.1999901875801045e-08,
doorn,1.478875730209772e-09,
doors,2.1272477224556492e-05,
doozy,3.2252592663262194e-08,
dopas,2.8948495517377986e-10,
doped,3.2669161987541885e-06,
doper,1.4007621933487258e-08,
dopes,4.082354372769714e-08,
dopey,8.763230809449852e-08,2155.0
dorad,2.2002304846113764e-10,
dorba,8.952732825917574e-11,
dorbs,0.0,
doree,1.0322133179307969e-08,
dores,1.77465370398977e-08,
doric,8.710338041950649e-09,
doris,1.883928972823412e-08,
dorks,1.4341289213959385e-08,
dorky,3.8506569848273394e-08,
dorms,3.825167630111537e-07,
dormy,1.7062512000509675e-09,
dorps,2.9190050354621633e-09,
dorrs,4.0078044168112556e-10,
dorsa,1.7156759373193613e-08,
dorse,2.3831532054430226e-08,
dorts,4.5313639104871405e-10,
dorty,9.073495765843375e-10,
dosai,4.617030135989353e-09,
dosas,3.531646316723425e-08,
dosed,4.854284719613133e-07,
doseh,2.7669007938990735e-10,
doser,1.6921280652226754e-08,
doses,1.4608163510274608e-05,
dosha,3.6663208513587624e-08,
dotal,1.812475742823949e-08,
doted,1.679748982041929e-07,
doter,2.500503561986278e-09,
dotes,6.943956940119733e-08,
dotty,7.934888671456974e-08,
douar,8.08311968913955e-09,
doubt,5.6519822901464064e-05,473.0
douce,7.643323726824748e-08,
doucs,7.11135126965634e-10,
dough,4.18935321022218e-06,968.0
douks,5.780944591082804e-11,
doula,4.702001530465516e-08,
douma,3.8049652296978647e-10,
doums,2.1449781804905308e-10,
doups,7.467538525041117e-10,
doura,1.3109654586895835e-09,
douse,1.3437640895119784e-07,
douts,1.1307917613390116e-09,
doved,5.76633087667755e-10,
doven,1.7403291341366864e-09,
dover,1.8291305359241505e-08,
doves,9.054338488567736e-07,
dovie,3.4740345961070675e-10,
dowar,1.133678444939501e-09,
dowds,5.08209771210577e-10,
dowdy,1.395683186444785e-07,779.0
dowed,7.280849376734011e-09,
dowel,4.1625780710319305e-07,662.0
dower,6.053293679997296e-07,
dowie,4.853298634088788e-09,
dowle,8.900074510709287e-10,
dowls,3.0290753592898677e-10,
dowly,6.926621724800964e-10,
downa,4.1959619356823914e-09,
downs,1.7558280683260818e-06,
downy,5.682910614268621e-07,2185.0
dowps,3.276595080675682e-10,
dowry,1.3566002860443403e-06,116.0
dowse,1.4068427205415902e-08,
dowts,1.1315096200281703e-10,
doxed,4.845527894897782e-10,
doxes,2.5433237960115206e-09,
doxie,2.720768517705529e-09,
doyen,1.3128225688774365e-07,
doyly,2.9623664604683237e-10,
dozed,5.53595147039232e-07,
dozen,1.5302312422136312e-05,129.0
dozer,1.6060950983387559e-07,
dozes,4.7496581458972294e-08,
drabs,3.9279014920623476e-08,
drack,1.0446160847443763e-09,
draco,2.18544011687527e-08,
draff,1.028903279021165e-08,
draft,2.7373686116334283e-05,1315.0
drags,6.84899995349042e-07,
drail,1.1103792701971927e-09,
drain,8.992997336463305e-06,63.0
drake,1.2138945862716357e-07,1492.0
drama,1.47075416680309e-05,1831.0
drams,7.735388500407227e-08,
drank,5.999097284075105e-06,1152.0
drant,1.7205674240905463e-09,
drape,5.045267829473232e-07,2094.0
draps,8.179995338863933e-09,
drats,7.2771150869122e-10,
drave,2.5643040331146948e-08,
drawl,3.6409464286180084e-07,936.0
drawn,4.75160915084416e-05,1703.0
draws,9.764351370904476e-06,
drays,4.7435464303191575e-08,
dread,3.672761567941052e-06,1384.0
dream,2.736991249548737e-05,527.0
drear,8.622018839332669e-08,
dreck,2.0155617317385577e-08,
dreed,2.6161969579607804e-09,
dreer,2.3834102115538605e-10,
drees,3.1725365778889622e-09,
dregs,4.107192336277876e-07,
dreks,1.0288037505246096e-10,
drent,8.525566130845873e-10,
drere,6.803795161991476e-10,
dress,2.2408534641726872e-05,1798.0
drest,5.878252352431445e-08,
dreys,3.408223417933342e-09,
dribs,2.799338368220105e-08,
drice,1.1395097614802508e-09,
dried,1.5297258978534956e-05,2176.0
drier,1.447174728355094e-06,1458.0
dries,8.374073843242513e-07,
drift,9.876253025140613e-06,1886.0
drill,7.654881437701988e-06,1825.0
drily,3.189017718341347e-07,
drink,2.8056374467269053e-05,206.0
drips,3.941315048905381e-07,
dript,5.347300671698641e-10,
drive,4.808760466403328e-05,2191.0
droid,9.60566350066694e-08,
droil,5.300518295114907e-10,
droit,8.43462156581154e-07,2083.0
droke,4.614481514952917e-10,
drole,7.674990238903945e-09,
droll,2.867295731334707e-07,383.0
drome,6.87510804198155e-08,
drone,1.045961738554979e-06,1931.0
drony,5.741793548952323e-10,
droob,2.340523007349216e-10,
droog,7.543074168614439e-09,
drook,3.270628260582109e-10,
drool,2.309624082386108e-07,1326.0
droop,4.1760530280043893e-07,1240.0
drops,1.0493126774235862e-05,
dropt,6.500416652954755e-08,
dross,3.148034272726363e-07,676.0
drouk,1.5548653788111101e-10,
drove,1.6904594795050797e-05,1187.0
drown,1.6349956615613337e-06,2143.0
drows,3.418685257106091e-09,
drubs,1.3026837925034226e-09,
drugs,4.434457790921442e-05,
druid,1.1000747623057804e-07,2152.0
drums,4.49120590928942e-06,
drunk,9.020414518090547e-06,1089.0
drupe,8.32974569675571e-08,
druse,1.3117260944106592e-08,
drusy,2.1598156383362267e-08,
druxy,8.537541097697332e-11,
dryad,3.487706077720531e-08,
dryas,9.334881019285037e-09,
dryer,1.8201466650680232e-06,1149.0
dryly,7.620471257041573e-07,1151.0
dsobo,0.0,
dsomo,0.0,
duads,1.6026124315116072e-09,
duals,1.223520204973738e-07,
duans,1.9674564408211914e-10,
duars,4.489270373220222e-09,
dubbo,1.7441377848925742e-10,
ducal,3.0673187865204456e-07,
ducat,6.291646990064236e-08,
duces,4.016920537708302e-07,
duchy,3.857005478380415e-07,141.0
ducks,2.794175670715049e-06,
ducky,3.6510947847290255e-08,
ducts,3.0332390997500626e-06,
duddy,2.4645554859148438e-08,
duded,6.3367147218329475e-09,
dudes,2.411587117023828e-07,
duels,2.7168003782662706e-07,
duets,3.107577163063979e-07,
duett,4.417986881888325e-09,
duffs,7.795426792966965e-09,
dufus,2.998544452320617e-09,
duing,1.0927846338937288e-08,
duits,2.9154671055131583e-09,
dukas,5.337096968816013e-09,
duked,4.1342588436021895e-09,
dukes,4.4795618521220603e-07,
dukka,2.4171356022284486e-09,
dulce,8.903933967019385e-08,
dules,6.027254455809317e-09,
dulia,5.033453582825586e-09,
dulls,8.529598773066027e-08,
dully,3.239281710420983e-07,2125.0
dulse,2.5841720461272644e-08,
dumas,9.686819630871924e-09,
dumbo,7.364391765296574e-09,
dumbs,4.330186125223179e-09,
dumka,2.8607021844706538e-08,
dumky,1.0620244798864584e-09,
dummy,3.065931214223383e-06,1500.0
dumps,1.1553573301625875e-06,
dumpy,1.2421628014180897e-07,784.0
dunam,2.2687628122852744e-08,
dunce,1.307154668950261e-07,914.0
dunch,9.6750023104164e-10,
dunes,2.2852073288959216e-06,
dungs,7.626517262160348e-09,
dungy,4.113054430376905e-09,
dunks,2.5721460472638568e-08,
dunno,3.9190707838088203e-07,
dunny,1.5112967788333263e-08,
dunsh,6.720392235759487e-11,
dunts,1.002297083108061e-09,
duomi,1.2371753427276032e-10,
duomo,2.1304719002301912e-08,
duped,4.352642559979358e-07,
duper,2.9078140268978812e-08,
dupes,1.7701685862903106e-07,
duple,1.0285592423997513e-07,
duply,5.7193703724423e-10,
duppy,1.3066647142068178e-08,
dural,3.739608956720986e-07,
duras,1.1899758378675072e-08,
dured,5.021077682521024e-09,
dures,1.7803027496654525e-07,
durgy,0.0,
durns,3.230553920902102e-10,
duroc,6.861435981886376e-10,
duros,1.2322409599363482e-08,
duroy,8.085950256586648e-10,
durra,2.5951285209657728e-08,
durrs,1.1296102164770615e-10,
durry,1.6720360318522862e-09,
durst,2.2751993540737207e-07,
durum,4.270976194220566e-07,
durzi,6.777215180719943e-10,
dusks,1.0342508627303461e-08,
dusky,8.408337407672661e-07,1735.0
dusts,6.858994976255417e-07,
dusty,3.027171048870514e-06,1473.0
dutch,1.3703019902777668e-07,119.0
duvet,2.2682246809679895e-07,1369.0
duxes,6.379668229805623e-10,
dwaal,2.7092153729452164e-09,
dwale,1.970320478439369e-09,
dwalm,1.2749094668862427e-10,
dwams,2.754646456770704e-10,
dwang,1.243825710761648e-09,
dwarf,3.023342424057773e-06,11.0
dwaum,1.8611040090987798e-10,
dweeb,1.7777667118829e-08,
dwell,4.757141900881834e-06,1249.0
dwelt,1.6145345011864263e-06,877.0
dwile,3.3583978063800306e-10,
dwine,1.133111285356314e-09,
dyads,4.749057595176964e-07,
dyers,1.2499418502898152e-07,
dying,1.5296699803002412e-05,819.0
dyked,8.829203350657622e-09,
dykes,8.876021530568324e-07,
dykey,2.9544624258193155e-09,
dykon,7.438813870441763e-11,
dynel,1.2727021730246644e-09,
dynes,1.2357912360982936e-07,
dzhos,0.0,
eager,9.61207935688435e-06,1778.0
eagle,3.4354682247794697e-06,670.0
eagre,2.194441695024807e-09,
ealed,1.0712171453208797e-08,
eales,1.9337012083231464e-09,
eaned,1.678102696939243e-09,
eards,2.6141710192384432e-09,
eared,5.885569345309705e-07,
earls,2.967428284250673e-07,
early,0.0002109502509119,1599.0
earns,1.7128431272794842e-06,
earnt,1.3117939126061628e-08,
earst,5.958532915961712e-09,
earth,6.119797872088384e-05,984.0
eased,3.688488959596725e-06,
easel,5.815143754261953e-07,1420.0
easer,7.634004468570765e-09,
eases,6.570231050773145e-07,
easle,6.045676836929914e-10,
easts,9.155307330033224e-09,
eaten,8.448858297924743e-06,809.0
eater,6.670861665725169e-07,737.0
eathe,9.998912753328423e-10,
eaved,8.944527416510085e-09,
eaves,7.192310238224309e-07,
ebbed,3.132160384211602e-07,
ebbet,5.5744376406541285e-11,
ebons,3.3804423031635887e-10,
ebony,6.173717304136517e-07,1766.0
ebook,5.562131598213504e-07,
ecads,1.3280587220221294e-09,
eched,6.65159646806579e-10,
eches,2.0542878476081933e-09,
echos,5.8235871414069616e-08,
eclat,4.8553799825157294e-08,472.0
ecrus,2.65327444112784e-10,
edema,4.560942857096961e-06,
edged,3.475214512036473e-06,
edger,6.59189391427617e-08,
edges,1.613700373127358e-05,
edict,1.0787477879148356e-06,805.0
edify,1.1176045262573099e-07,685.0
edile,1.4496615324821603e-09,
edits,6.381318712556094e-07,
educe,3.8864638689517504e-08,
educt,1.2631146146802052e-08,
eejit,2.0485436158512728e-08,
eensy,3.193990458782991e-09,
eerie,1.330640742480682e-06,620.0
eeven,2.5640000433924116e-09,
eevns,0.0,
effed,8.61907119009686e-09,
egads,7.31939046177965e-10,
egers,2.7617357838127797e-10,
egest,2.130813347989146e-09,
eggar,1.3545515731294701e-09,
egged,1.2937084349573526e-07,
egger,3.966956154677348e-09,
egmas,0.0,
egret,1.194584933728038e-07,388.0
ehing,8.504948357385132e-10,
eider,8.382278167573531e-08,
eidos,9.139677658254187e-08,
eight,6.312852121482138e-05,899.0
eigne,8.35756263306564e-09,
eiked,1.5351224541548803e-10,
eikon,1.4862478501243004e-08,
eilds,5.5461311238014225e-11,
eisel,1.8477982521858395e-09,
eject,4.5511625842209467e-07,2303.0
ejido,1.461237256705772e-07,
eking,9.455837059135774e-08,2126.0
ekkas,1.8768235143795663e-09,
elain,1.4883064514137343e-09,
eland,1.3611905544053116e-07,
elans,3.480743533956776e-09,
elate,4.795970291127105e-08,1565.0
elbow,5.849666640642681e-06,1483.0
elchi,6.003405699644971e-10,
elder,6.136960946605541e-06,233.0
eldin,1.0252217444439716e-09,
elect,8.573085242460366e-06,959.0
elegy,5.21830801858414e-07,1523.0
elemi,7.665414623048151e-09,
elfed,2.596878852234585e-10,
elfin,1.4887863372337054e-07,1765.0
eliad,4.9341040628259056e-11,
elide,7.725986126416729e-08,1343.0
elint,3.51424472300188e-09,
elite,1.232305467055994e-05,683.0
elmen,4.76619676226253e-10,
eloge,6.0379136490595906e-09,
elogy,6.294165325049228e-10,
eloin,2.4405410380123893e-10,
elope,1.3427107276697824e-07,417.0
elops,1.577985899170464e-09,
elpee,2.5258743346912025e-10,
elsin,3.5801440839700047e-10,
elude,7.202762787983375e-07,738.0
elute,1.709104013514207e-07,
elvan,3.771323757173483e-09,
elven,1.00324664011886e-07,
elver,1.13311874994082e-08,
elves,5.86191754621268e-07,
emacs,4.467107036262852e-08,
email,6.173360537644612e-06,2193.0
embar,2.2538303188213153e-08,
embay,5.290927971302039e-09,
embed,6.563892668509652e-07,674.0
ember,3.037240495018523e-07,1376.0
embog,1.2034009302941407e-10,
embow,2.2353529159635507e-10,
embox,1.6871058904077696e-10,
embus,9.59593405847059e-10,
emcee,9.538214207793772e-08,1119.0
emeer,8.364308519415164e-10,
emend,1.592501409675151e-07,
emerg,1.0163875028723625e-07,
emery,1.9122076054145508e-07,
emeus,6.007253534889845e-10,
emics,7.933536751991709e-09,
emirs,1.0123901972747263e-07,
emits,9.684249027941404e-07,
emmas,1.005282209975977e-09,
emmer,7.229167934497129e-08,
emmet,6.423639904440393e-09,
emmew,2.0245813019126314e-10,
emmys,5.667426181826806e-10,
emoji,3.155382715322452e-08,
emong,8.349465772106157e-09,
emote,4.0191075854068006e-08,
emove,7.782187982918742e-09,
empts,8.498657869893123e-08,
empty,2.899304017773829e-05,1379.0
emule,6.241453213984281e-10,
emure,7.416860560438554e-10,
emyde,2.969841955691166e-11,
emyds,9.137933812408683e-12,
enact,4.761704522024957e-06,1108.0
enarm,1.728447760612761e-10,
enate,3.2117305215351175e-08,
ended,3.393671278900001e-05,
ender,7.972595724936582e-08,
endew,3.2562393594004477e-10,
endow,6.17352704921359e-07,2069.0
endue,1.3259711355573244e-08,
enema,5.483728079980211e-07,124.0
enemy,3.385381558473455e-05,1504.0
enews,1.4707256994900275e-09,
enfix,5.925832699538169e-11,
eniac,1.926558962292435e-09,
enjoy,2.7623475798463914e-05,500.0
enlit,3.038337678673564e-10,
enmew,1.0060248911702984e-10,
ennog,0.0,
ennui,2.64763858126571e-07,842.0
enoki,8.164630287826881e-09,
enols,2.02306512164796e-08,
enorm,4.902567742881559e-09,
enows,1.4518319949030635e-10,
enrol,3.202373352451105e-07,
ensew,1.1305694594399007e-09,
ensky,6.584900429096317e-10,
ensue,1.1604657652242168e-06,903.0
enter,4.906591791950632e-05,988.0
entia,2.5746166087969872e-08,
entry,5.062637370429002e-05,1761.0
enure,6.407669422614504e-08,
enurn,9.868636276222364e-11,
envoi,3.315817714621972e-08,
envoy,1.234850601576909e-06,1351.0
enzym,6.662183483774342e-09,
eorls,9.724576546105143e-10,
eosin,4.599621445322555e-07,
epact,7.400211465835582e-09,
epees,2.017811787657919e-09,
ephah,8.065237047105713e-08,
ephas,3.2538104467738635e-10,
ephod,1.322352544974592e-07,
ephor,7.519890194984669e-09,
epics,7.274151971614629e-07,
epoch,2.8812642949560543e-06,170.0
epode,1.9888080302621352e-08,
epopt,7.341814184380623e-10,
epoxy,2.917778463142895e-06,283.0
epris,1.2882708017025732e-09,
equal,9.071983949979768e-05,503.0
eques,3.0331897775681684e-08,
equid,2.5124617017979745e-08,
equip,2.656229712556524e-06,590.0
erase,1.9117711349281306e-06,1522.0
erbia,4.046857949857596e-09,
erect,5.191058398850146e-06,1957.0
erevs,0.0,
ergon,4.5825733820947794e-08,
ergos,1.6981136991001123e-09,
ergot,2.610581336170981e-07,
erhus,1.6860615015268362e-10,
erica,3.7354110382636923e-08,
erick,1.0698976273815222e-08,
erics,2.938306566391269e-09,
